SPEC_ID,NAME,RA,DEC,Z,Quality
16778,g0254109-440623,43.54533333,-44.10644444,0.069337,4
16780,g0245342-443223,41.39229167,-44.53977778,0.071445,4
16781,not__in__config,41.08666667,-43.93997222,0.106615,4
16782,not__in__config,42.4015,-43.78372222,0.029625,4
16783,g0249432-435424,42.43004167,-43.90658333,0.064706,4
16784,g0248038-440642,42.01595833,-44.11161111,0.105536,4
16785,g0249404-441333,42.41816667,-44.22588889,0.088476,4
16786,not__in__config,41.48004167,-43.47986111,0.067095,4
16787,g0244512-431203,41.21308333,-43.20066667,0.026074,4
16788,g0247408-434816,41.92016667,-43.80447222,0.117256,4
16790,not__in__config,43.398,-44.32547222,0.063607,4
16791,g0252231-434755,43.09629167,-43.7985,0.166559,4
16792,g0248287-432410,42.119875,-43.40288889,0.066876,4
16793,g0250363-435506,42.65104167,-43.91822222,0.066806,4
16794,g0249444-421939,42.43483333,-42.32747222,0.072937,4
16795,not__in__config,43.00345833,-42.80288889,0.016836,3
16796,not__in__config,42.72533333,-43.34225,0.046076,4
16797,g0251391-425759,42.91283333,-42.96619444,0.071723,4
16798,g0252062-423936,43.02566667,-42.65988889,0.018206,4
16799,not__in__config,43.43004167,-43.59469444,0.065327,4
16800,g0256031-424725,44.01295833,-42.79027778,0.070935,4
16801,g0256144-432804,44.060125,-43.46772222,0.064558,4
16802,g0255077-432448,43.78195833,-43.41327778,0.070888,4
16803,g0258263-422837,44.60941667,-42.477,0.030198,4
16804,g0258141-424635,44.55879167,-42.77641667,0.138501,4
16805,g0256418-433225,44.17445833,-43.54069444,0.065188,4
16807,g0254401-433752,43.66695833,-43.63105556,0.071364,4
16808,not__in__config,44.922875,-43.17883333,0.065139,4
16809,g0255293-435746,43.87220833,-43.96286111,0.237222,4
16810,g0301238-433545,45.34920833,-43.59583333,0.053839,4
16811,not__in__config,44.69595833,-43.45666667,0.065229,4
16813,not__in__config,43.49175,-44.74697222,0.051747,4
16815,g0301033-434718,45.26345833,-43.78841667,0.124331,4
16816,g0304473-431340,46.19704167,-43.22772222,0.065141,4
16817,g0255322-445101,43.88429167,-44.85030556,0.069358,4
16818,g0303554-434718,45.98079167,-43.78841667,0.066041,4
16819,g0302314-440540,45.63070833,-44.09438889,0.136312,4
16820,g0307239-433234,46.84954167,-43.54288889,0.030771,4
16821,not__in__config,46.63654167,-43.72033333,0.064721,4
16822,g0305311-440834,46.37970833,-44.14277778,0.070561,4
16823,not__in__config,47.2075,-44.05777778,0.086593,4
16824,g0303324-441511,45.88495833,-44.25297222,0.07078,4
16825,g0301029-442332,45.26216667,-44.39227778,0.163362,4
16826,g0306085-442522,46.53554167,-44.42288889,0.400221,4
16829,not__in__config,45.47833333,-45.18366667,0.064959,4
16830,not__in__config,47.23016667,-45.16413889,0.053961,4
16831,not__in__config,45.970875,-45.24233333,0.065317,4
16833,g0256020-453803,44.00833333,-45.63413889,0.068174,4
16834,g0307533-454423,46.97183333,-45.73975,0.063008,4
16835,not__in__config,42.950125,-45.01630556,0.021145,4
16836,g0308185-460229,47.077125,-46.04138889,0.087102,4
16837,g0259232-454854,44.84679167,-45.81488889,0.072659,4
16838,g0301171-460145,45.321375,-46.02905556,0.064629,4
16839,g0301511-461238,45.46270833,-46.21061111,0.065016,4
16840,g0306126-465054,46.55258333,-46.84844444,0.06525,4
16841,not__in__config,46.248375,-46.82266667,0.086871,4
16842,g0259200-455725,44.8335,-45.957,1.89221,3
16843,g0259388-460739,44.91166667,-46.12736111,0.030648,4
16844,not__in__config,45.43470833,-46.68733333,0.08333,4
16845,g0303219-471331,45.84108333,-47.22527778,0.08837,4
16846,g0258454-460332,44.68933333,-46.05883333,0.030167,4
16848,not__in__config,45.28625,-47.3035,0.10215,4
16849,g0258053-465521,44.52208333,-46.9225,0.063328,4
16850,g0256350-462138,44.14583333,-46.36066667,0.084985,4
16851,g0255593-462126,43.99720833,-46.35722222,0.090938,4
16852,g0256379-465909,44.15791667,-46.98588889,0.069588,4
16853,not__in__config,43.88366667,-46.51158333,0.084268,4
16854,g0255462-470534,43.94229167,-47.09272222,0.024726,4
16855,g0254439-533530,43.682875,-53.59161111,0.100573,4
16856,g0251203-541314,42.834625,-54.22047222,0.099691,4
16857,g0251214-535355,42.83904167,-53.8985,0.044981,4
16858,g0251334-533457,42.88916667,-53.58261111,0.051512,3
16861,g0249021-531435,42.25870833,-53.24294444,0.099602,3
16862,g0246596-532048,41.7485,-53.34652778,0.052491,4
16863,g0246357-530414,41.648625,-53.07066667,0.054921,4
16864,g0241108-532456,40.29491667,-53.41561111,0.11189,4
16865,g0244011-525809,41.00475,-52.96902778,0.053831,3
16866,g0245397-525751,41.41541667,-52.96408333,0.096708,4
16867,g0238594-525444,39.74745833,-52.91219444,0.05139,4
16870,g0239397-522220,39.915375,-52.37233333,0.07672,4
16871,g0240375-521127,40.15620833,-52.19072222,0.062981,4
16872,g0238482-515909,39.70075,-51.98586111,0.03256,3
16873,g0242106-515655,40.544125,-51.94855556,0.076648,4
16874,g0241269-514529,40.36191667,-51.758,0.032528,4
16875,g0253182-515553,43.326,-51.93138889,0.08041,4
16876,g0255125-524507,43.80208333,-52.75197222,0.09279,4
16877,g0243413-512741,40.921875,-51.46136111,0.075409,4
16878,g0244243-512541,41.10125,-51.42791667,0.052982,4
16880,g0247484-513004,41.95166667,-51.50105556,0.54282,4
16881,g0245120-512014,41.300125,-51.33722222,0.102943,4
16883,g0245565-505603,41.48525,-50.93411111,0.06231,4
16884,g0253017-530115,43.257125,-53.02088889,0.055173,4
16885,g0249158-511629,42.31566667,-51.27466667,0.025073,4
16886,g0255023-511020,43.75966667,-51.17230556,0.071742,4
16887,g0253080-524101,43.28320833,-52.68361111,0.052463,4
16888,g0250487-511258,42.703,-51.21611111,0.062864,4
16890,g0259008-521159,44.75333333,-52.19983333,0.118892,4
16891,g0254105-505852,43.54358333,-50.98119444,0.062415,4
16892,g0258593-520005,44.74716667,-52.00144444,0.075155,4
16893,g0254512-510211,43.7135,-51.03638889,0.063935,4
16894,g0255095-502417,43.78966667,-50.40463889,0.022656,4
16895,g0258355-493724,44.647875,-49.62344444,0.065198,4
16897,g0258583-500836,44.74283333,-50.14322222,0.071484,4
16898,g0300097-494813,45.04029167,-49.80366667,0.064428,4
16899,g0300003-502026,45.00108333,-50.34041667,0.070754,4
16900,g0259136-510146,44.80679167,-51.02944444,0.061896,4
16901,g0301392-504404,45.413375,-50.73444444,0.072167,4
16902,g0301162-505903,45.31766667,-50.98425,0.071657,4
16903,g0301336-511230,45.38979167,-51.20836111,0.072677,4
16904,g0302241-511820,45.60020833,-51.30558333,0.071937,4
16905,g0302070-514750,45.52929167,-51.79722222,0.073483,4
16906,g0308252-502450,47.10483333,-50.41375,0.20224,4
16907,g0309214-503255,47.33916667,-50.54858333,0.060375,4
16908,g0259056-514328,44.7735,-51.72455556,0.073092,4
16909,g0301429-521809,45.42866667,-52.30252778,0.039965,4
16910,g0305600-512753,46.49995833,-51.46475,0.074244,4
16911,g0309101-513655,47.29225,-51.61525,0.072888,4
16912,g0312308-512040,48.12816667,-51.3445,0.077989,4
16913,g0310329-514026,47.63695833,-51.67383333,0.073518,4
16914,g0308456-515351,47.19016667,-51.89758333,0.054587,4
16915,g0308214-514621,47.08904167,-51.77247222,0.046967,4
16916,g0302505-520109,45.710375,-52.01919444,0.072786,4
16917,g0303525-520704,45.96854167,-52.11775,0.041776,4
16918,g0309462-521404,47.44245833,-52.23444444,0.060214,4
16919,g0306336-521524,46.639875,-52.25672222,0.073173,4
16920,g0256452-524234,44.18841667,-52.70944444,0.096794,4
16921,g0309314-525850,47.38083333,-52.9805,0.072196,4
16922,g0305381-522126,46.40858333,-52.35719444,0.039906,4
16923,g0312251-530414,48.10458333,-53.07061111,0.056717,4
16924,g0312270-531250,48.11245833,-53.21394444,0.055077,4
16925,g0306159-525939,46.566375,-52.99425,0.055696,4
16926,g0310163-531953,47.56804167,-53.33130556,0.003996,4
16927,g0308067-531630,47.027875,-53.27491667,0.053406,4
16929,g0301585-531445,45.493875,-53.24591667,0.053904,4
16930,g0256493-520644,44.20541667,-52.11213889,0.061811,4
16931,g0302146-532049,45.56066667,-53.34705556,0.054484,4
16932,g0308426-540613,47.177375,-54.10369444,0.073675,4
16934,g0302193-534548,45.58033333,-53.76338889,0.053664,4
16935,g0253528-524946,43.46983333,-52.8295,0.054403,4
16937,g0303436-540352,45.93158333,-54.06433333,0.090934,3
16938,g0300347-533254,45.14466667,-53.54833333,0.053294,4
16940,g0258168-540328,44.569875,-54.05788889,0.062309,4
16942,g0254526-535328,43.71920833,-53.89116667,0.052962,4
16943,g0302079-542437,45.532875,-54.41022222,0.024875,4
16944,g0255009-540557,43.75370833,-54.09902778,0.091872,3
16945,g0251599-561845,42.999375,-56.31238889,0.066703,4
16946,g0249517-562648,42.46533333,-56.44658333,0.08669,3
16947,g0254345-551728,43.64366667,-55.29105556,0.089581,4
16948,g0251203-554017,42.83441667,-55.67130556,0.068123,4
16949,g0249475-553719,42.44775,-55.62186111,0.021271,4
16950,g0254159-541407,43.56641667,-54.23522222,0.04516,4
16951,g0252055-544054,43.02291667,-54.68169444,0.052093,4
16952,g0245434-560847,41.430875,-56.1465,0.088879,4
16953,g0246324-553807,41.63479167,-55.63519444,0.062992,4
16954,g0243525-552935,40.96891667,-55.493,0.099563,3
16955,g0243492-554731,40.95491667,-55.79205556,0.018806,4
16956,g0251170-544330,42.82079167,-54.725,0.135556,4
16957,g0241565-554307,40.48541667,-55.71869444,0.089902,3
16958,g0244016-552011,41.0065,-55.33630556,0.100593,3
16959,g0242070-552257,40.52916667,-55.38261111,0.072678,4
16964,g0244590-545447,41.24579167,-54.91297222,0.092809,3
16965,g0241084-544916,40.28479167,-54.821,0.05077,3
16967,g0248200-541009,42.08320833,-54.16925,0.051462,4
16968,g0252099-540428,43.04120833,-54.0745,0.103452,4
16970,g0243140-535930,40.80829167,-53.99161111,0.054701,4
16971,g0246331-543008,41.63808333,-54.50211111,0.051592,4
16972,g0242521-535032,40.71720833,-53.84219444,0.072912,4
16973,g0244487-534443,41.20270833,-53.74538889,0.073889,4
16974,g0247019-533924,41.75808333,-53.65661111,0.071983,4
16975,g0243354-532412,40.89741667,-53.40330556,0.11313,4
16976,g0251051-534953,42.77129167,-53.8315,0.045329,4
16977,g0245335-531854,41.38970833,-53.31511111,0.115501,4
16978,g0242422-524803,40.67579167,-52.80088889,0.114924,3
16979,g0246600-532225,41.74991667,-53.37369444,0.099691,4
16980,g0245425-525751,41.42708333,-52.96408333,0.047532,4
16981,g0249226-532457,42.34408333,-53.41588889,0.072274,4
16982,g0249412-533422,42.4215,-53.57280556,0.050009,4
16983,g0251251-532840,42.85470833,-53.47780556,0.121636,4
16984,g0249164-531729,42.318125,-53.29136111,0.098871,4
16985,g0252123-525827,43.05120833,-52.97419444,0.05373,4
16986,g0253408-532923,43.42004167,-53.48980556,0.052564,4
16988,g0251465-524831,42.94370833,-52.80861111,0.03965,4
16989,g0252219-522150,43.09104167,-52.36388889,0.073431,4
16990,g0257254-540942,44.35579167,-54.16161111,0.126788,4
16991,g0300571-535357,45.23808333,-53.89925,0.053725,4
16992,g0258119-523128,44.54945833,-52.52433333,0.072986,4
16993,g0257020-525848,44.25820833,-52.98005556,0.071786,4
16994,g0259482-515060,44.95066667,-51.84991667,0.070367,4
16995,g0258495-540455,44.70641667,-54.082,0.093097,4
16996,g0300576-533227,45.23979167,-53.54080556,0.136466,4
16997,g0258113-524342,44.546875,-52.72833333,0.072646,4
16998,g0258110-525647,44.54575,-52.94630556,0.118418,4
16999,g0257153-534335,44.31391667,-53.7265,0.047424,4
17000,g0302068-524927,45.52833333,-52.82425,0.055843,4
17001,g0302422-524705,45.67570833,-52.78461111,0.073804,4
17002,g0305536-521941,46.47333333,-52.32794444,0.137378,4
17003,g0306102-524104,46.54258333,-52.6845,0.18902,4
17004,g0255374-533910,43.906,-53.65280556,0.052094,4
17005,g0302394-531609,45.66420833,-53.26911111,0.074307,4
17006,g0304555-530843,46.23141667,-53.14538889,0.055627,4
17007,g0307304-525956,46.87645833,-52.99886111,0.055048,4
17008,g0307328-531120,46.88679167,-53.18880556,0.057538,4
17009,g0308434-530707,47.18066667,-53.11866667,0.056258,4
17010,g0308378-532951,47.15745833,-53.49741667,0.054204,4
17011,g0311298-532348,47.87395833,-53.39652778,0.055699,4
17012,g0301559-533711,45.48270833,-53.61969444,0.13317,4
17013,g0302421-534252,45.67520833,-53.71438889,0.055553,4
17014,g0302360-535010,45.64983333,-53.836,0.053586,4
17015,g0305181-535444,46.32520833,-53.91230556,0.054303,4
17016,g0307349-540340,46.89529167,-54.061,0.054227,4
17017,g0303529-541146,45.97041667,-54.196,0.091508,4
17019,g0306422-545814,46.675625,-54.97047222,0.074237,4
17020,g0310025-551031,47.5105,-55.17530556,0.092726,4
17021,g0310257-551606,47.60691667,-55.26838889,0.091419,3
17022,g0310599-552213,47.74954167,-55.37022222,0.073128,4
17023,g0307031-551548,46.76279167,-55.26338889,0.052907,4
17024,g0309068-553834,47.27816667,-55.64277778,0.063617,4
17025,g0309398-555314,47.416,-55.88711111,0.099989,3
17027,g0310056-561328,47.52341667,-56.22430556,0.073918,4
17028,g0310035-561924,47.5145,-56.32319444,0.100386,4
17029,g0305022-553957,46.25933333,-55.66575,0.063713,4
17030,g0304479-551752,46.199375,-55.29786111,0.073293,4
17031,g0303112-554227,45.7965,-55.70738889,0.073406,4
17032,g0256264-545403,44.10979167,-54.90088889,0.054281,4
17033,g0301234-560130,45.34741667,-56.02508333,0.072902,4
17034,g0300474-563428,45.19741667,-56.57441667,0.078772,4
17037,g0252155-540122,43.0645,-54.02288889,0.102798,4
17038,g0254266-525710,43.61095833,-52.95280556,0.054223,4
17039,g0253309-524938,43.37866667,-52.82713889,0.056076,4
17040,g0249491-533047,42.45441667,-53.51311111,0.050791,4
17041,g0249499-532301,42.45770833,-53.38369444,0.072213,4
17042,g0248290-532055,42.12095833,-53.34863889,0.088933,4
17043,g0248243-530750,42.10129167,-53.13061111,0.088816,4
17044,g0247338-531043,41.89079167,-53.1785,0.062355,4
17045,g0246216-532049,41.58979167,-53.34680556,0.052134,4
17046,g0247372-530327,41.90479167,-53.05761111,0.045014,4
17047,g0248003-525445,42.00116667,-52.91244444,0.087366,4
17048,g0246408-525835,41.67,-52.97630556,0.054065,4
17049,g0247102-525047,41.79229167,-52.84625,0.088086,4
17050,g0245362-525428,41.40079167,-52.90769444,0.095276,4
17051,g0245253-524628,41.35529167,-52.77444444,0.098246,4
17052,g0246445-523639,41.68545833,-52.61077778,0.095983,4
17053,g0241414-524152,40.42241667,-52.69769444,0.046923,3
17054,g0249449-522247,42.43704167,-52.37975,0.044012,4
17055,g0244431-523710,41.17958333,-52.6195,0.04484,4
17056,g0252209-522910,43.08704167,-52.48608333,0.072484,4
17057,g0250073-521749,42.53025,-52.29683333,0.032631,4
17058,g0254431-520542,43.67975,-52.09502778,0.026376,4
17059,g0254147-515612,43.56120833,-51.93669444,0.081445,4
17060,g0246113-512930,41.54720833,-51.49169444,0.061755,3
17061,g0244076-515049,41.03183333,-51.84683333,0.062601,4
17062,g0241260-514012,40.35841667,-51.67,0.101592,3
17063,g0245582-510504,41.49266667,-51.08452778,0.096983,4
17064,g0243487-511916,40.95308333,-51.321,0.069821,4
17065,g0244348-512854,41.14508333,-51.48175,0.052994,4
17066,g0243106-510157,40.794,-51.03236111,0.052571,4
17067,g0242342-505608,40.64245833,-50.93563889,0.039253,3
17068,g0245441-505548,41.43391667,-50.92988889,0.061485,4
17069,g0243185-503538,40.82708333,-50.59386111,0.063231,4
17070,g0246452-505650,41.68820833,-50.94708333,0.032854,4
17071,g0249397-505151,42.41554167,-50.86402778,0.061983,4
17072,g0245203-500323,41.334375,-50.05625,0.064635,4
17073,g0250411-504834,42.67120833,-50.80941667,0.062437,4
17074,g0253432-511317,43.42991667,-51.22144444,0.047217,3
17075,g0248132-500042,42.05516667,-50.01169444,0.063616,4
17076,g0249030-495621,42.262625,-49.93911111,0.031615,4
17077,g0255464-510756,43.94316667,-51.13233333,0.118121,4
17078,g0254002-505901,43.50095833,-50.98366667,0.061917,4
17079,g0252143-494415,43.05941667,-49.73738889,0.074488,4
17080,g0253165-493927,43.31858333,-49.65761111,0.071155,4
17081,g0257140-495305,44.3085,-49.88480556,0.068599,4
17082,g0257420-501607,44.425,-50.2685,0.061349,4
17083,g0257397-510224,44.41520833,-51.03988889,0.062878,4
17084,g0259224-501009,44.84316667,-50.16902778,0.070746,4
17085,g0301550-493338,45.47904167,-49.56066667,0.105902,4
17086,g0301511-502436,45.46308333,-50.41,0.127683,4
17087,g0259395-502717,44.914625,-50.45461111,0.049679,4
17088,g0254459-515928,43.69120833,-51.99111111,0.060087,4
17089,g0303184-494611,45.82645833,-49.76963889,0.105722,4
17090,g0302379-501942,45.65770833,-50.32830556,0.07115,4
17091,g0304213-495740,46.08879167,-49.96119444,0.071981,4
17092,g0307132-493036,46.80495833,-49.50997222,0.03734,4
17093,g0303465-501811,45.94354167,-50.30305556,0.071741,4
17094,g0308182-494058,47.07566667,-49.68275,0.061412,4
17095,g0308503-494504,47.20966667,-49.75116667,0.061499,4
17096,g0303244-502943,45.85183333,-50.49527778,0.023148,4
17097,g0302569-510541,45.736875,-51.09480556,0.06295,4
17098,g0304316-511439,46.13166667,-51.24402778,0.032359,4
17099,g0305523-510937,46.46791667,-51.16033333,0.072178,4
17100,g0312032-504134,48.01333333,-50.69277778,0.061152,4
17101,g0307485-510716,46.95220833,-51.12113889,0.073782,4
17102,g0303494-511957,45.95566667,-51.33236111,0.061637,4
17103,g0304213-513857,46.088625,-51.64925,0.07126,4
17104,g0312375-511550,48.15608333,-51.26397222,0.074103,4
17105,g0310103-513814,47.54308333,-51.63711111,0.081819,4
17106,g0305250-520116,46.35429167,-52.02097222,0.072641,4
17107,g0306562-514423,46.734,-51.73972222,0.071981,4
17108,g0310536-520919,47.72341667,-52.15538889,0.04086,4
17109,g0309509-521411,47.462,-52.23638889,0.059151,4
17110,g0308104-520150,47.0435,-52.03055556,0.0333,4
17111,g0310102-523123,47.54229167,-52.52294444,0.059761,4
17112,g0304005-521219,46.001875,-52.20527778,0.072807,4
17113,g0307289-522001,46.87041667,-52.33358333,0.073708,4
17114,g0311309-530808,47.87870833,-53.1355,0.056331,4
17115,g0309547-530027,47.47791667,-53.00741667,0.072482,4
17116,g0310012-532009,47.505125,-53.33575,0.003538,4
17117,g0308435-532158,47.18141667,-53.36619444,0.05445,4
17118,g0307179-531738,46.82458333,-53.294,0.05793,4
17119,g0306149-532149,46.56208333,-53.3635,0.032855,4
17120,g0305332-533545,46.38820833,-53.59586111,0.054089,4
17121,g0302376-524716,45.65683333,-52.78775,0.073846,4
17122,g0301356-525229,45.398375,-52.87461111,0.074409,4
17123,g0304307-540324,46.12808333,-54.05675,0.09046,4
17124,g0301032-533328,45.26341667,-53.55780556,0.053385,3
17125,g0257196-533522,44.33145833,-53.5895,0.093329,3
17126,g0258590-541404,44.746,-54.23455556,0.053747,4
17127,g0255568-140651,43.98679167,-14.11419444,0.028917,4
17128,g0255265-140400,43.8605,-14.06677778,0.028007,4
17129,g0255144-133213,43.810125,-13.53686111,0.024446,4
17130,g0254464-132724,43.693375,-13.45672222,0.023356,4
17132,g0254375-125933,43.65633333,-12.9925,0.023566,4
17133,g0254041-130042,43.51725,-13.01158333,0.0826,4
17134,g0252361-130610,43.15054167,-13.10283333,0.095021,4
17135,g0251479-131014,42.94941667,-13.17063889,0.076856,4
17136,g0250441-131855,42.68379167,-13.31536111,0.033976,4
17137,g0254041-125204,43.517,-12.86788889,0.012764,3
17138,g0253323-124908,43.38445833,-12.81877778,0.014685,4
17139,g0256569-114343,44.236875,-11.72866667,0.065799,4
17140,g0249405-121514,42.41879167,-12.25388889,0.014394,4
17141,g0259572-114024,44.98833333,-11.67338889,0.034397,4
17142,g0255555-121424,43.98125,-12.23991667,0.033136,4
17143,g0251231-120832,42.84608333,-12.14211111,0.08894,4
17144,g0248253-115232,42.10541667,-11.87566667,0.097347,4
17146,g0249284-112645,42.36833333,-11.44591667,0.033835,4
17147,g0257405-122932,44.418875,-12.49216667,0.049208,4
17148,g0257419-113926,44.42475,-11.65713889,0.019975,4
17150,g0259569-104834,44.986875,-10.80936111,0.034426,4
17151,g0258579-103931,44.74129167,-10.65863889,0.032316,4
17152,g0251554-113617,42.98075,-11.60480556,0.070855,4
17153,g0250109-104136,42.54558333,-10.69338889,0.10701,4
17154,g0258587-110257,44.74470833,-11.04916667,0.08565,4
17155,g0256417-123148,44.17383333,-12.53011111,0.473363,4
17156,g0248154-101510,42.06404167,-10.25263889,0.015302,4
17157,g0253233-110131,43.34691667,-11.02527778,0.148664,4
17158,g0255172-102034,43.82175,-10.34275,0.033595,4
17159,g0250114-095549,42.54733333,-9.93036111,0.035334,4
17160,g0300306-112457,45.12766667,-11.41575,0.030266,4
17161,g0257114-111411,44.29741667,-11.23644444,0.052618,4
17162,g0251538-095330,42.97425,-9.89175,0.054036,4
17163,g0258202-112459,44.58433333,-11.41625,0.019655,4
17164,g0254391-101126,43.66291667,-10.19052778,0.033705,4
17165,g0255363-100824,43.901125,-10.14002778,0.033865,4
17166,g0257390-102836,44.41241667,-10.47672222,0.034512,4
17167,g0258131-102102,44.55454167,-10.35058333,0.015654,4
17168,g0256080-095743,44.033125,-9.96197222,0.070325,4
17169,g0257497-101002,44.457125,-10.16725,0.014874,4
17170,g0259454-102530,44.93925,-10.42502778,0.08065,4
17171,g0257397-095001,44.415375,-9.83372222,0.117912,4
17172,g0257485-091845,44.451875,-9.31238889,0.144694,4
17173,g0258394-094947,44.66395833,-9.82977778,0.023795,4
17174,g0300301-093001,45.12525,-9.50013889,0.058418,4
17176,g0301247-085730,45.352875,-8.95822222,0.070905,4
17177,g0300159-103146,45.06620833,-10.52936111,0.052918,4
17178,g0301348-094154,45.395,-9.69825,0.058788,4
17179,g0302595-090756,45.74783333,-9.13213889,0.016654,4
17180,g0302247-102030,45.602875,-10.34152778,0.052788,4
17181,g0301395-095050,45.41458333,-9.84716667,0.119683,4
17182,g0300422-105248,45.17583333,-10.87988889,0.034166,4
17183,g0300593-102235,45.24716667,-10.37644444,0.031356,4
17184,g0303289-094016,45.87020833,-9.67122222,0.011334,4
17185,g0304048-093655,46.019875,-9.61516667,0.20322,3
17186,g0303286-095751,45.86925,-9.96408333,0.033466,4
17187,g0306023-093437,46.5095,-9.57691667,0.015195,4
17188,g0305185-100648,46.32725,-10.11325,0.041834,4
17189,g0305430-094430,46.42908333,-9.74177778,0.106663,4
17191,g0306489-095602,46.70358333,-9.93386111,0.032687,4
17192,g0304219-102117,46.09104167,-10.35461111,0.088091,3
17193,g0307037-100751,46.76558333,-10.13094444,0.038108,4
17194,g0305578-103125,46.49075,-10.52347222,0.032787,4
17195,g0303442-104816,45.93416667,-10.80441667,0.040224,4
17196,g0304190-105021,46.07933333,-10.83922222,0.033787,4
17197,g0303457-105522,45.94058333,-10.92280556,0.031777,4
17198,g0302441-110610,45.68379167,-11.10266667,0.07696,4
17199,g0308428-110256,47.17829167,-11.04886111,0.017063,4
17200,g0302477-112934,45.69870833,-11.49272222,0.013292,4
17201,g0306484-111044,46.70154167,-11.17897222,0.032998,4
17202,g0305019-111540,46.25770833,-11.26111111,0.078681,4
17203,g0305365-112513,46.401875,-11.42022222,0.079431,4
17204,g0303036-115057,45.76479167,-11.84908333,0.013716,4
17205,g0308560-115119,47.23320833,-11.85519444,0.030298,4
17206,g0304484-115156,46.20166667,-11.86544444,0.012706,4
17207,g0308454-115937,47.189125,-11.99358333,0.081203,4
17208,g0306539-115821,46.72466667,-11.97255556,0.080359,4
17209,g0306527-120624,46.71954167,-12.10655556,0.078849,4
17210,g0307292-121458,46.87183333,-12.24938889,0.085313,4
17211,g0306321-122254,46.633875,-12.38152778,0.084223,4
17212,g0307005-121456,46.75191667,-12.24888889,0.096154,4
17213,g0303172-121327,45.82158333,-12.22416667,0.076258,4
17214,g0307033-124042,46.76391667,-12.67825,0.042709,4
17215,g0308040-125254,47.01645833,-12.88163889,0.04246,4
17216,g0302600-120116,45.74979167,-12.02113889,0.012976,4
17217,g0306092-124904,46.53825,-12.81780556,0.079009,4
17218,g0306230-130216,46.596,-13.03769444,0.04649,4
17219,g0305196-125447,46.33158333,-12.91316667,0.032585,3
17220,g0305084-130018,46.285125,-13.00511111,0.015914,4
17221,g0259553-123635,44.980375,-12.60966667,0.086822,4
17222,g0305087-132059,46.28620833,-13.34969444,0.088163,4
17223,g0303537-125704,45.97383333,-12.95108333,0.05217,4
17224,g0304359-133034,46.14958333,-13.50941667,0.04831,4
17225,g0304147-132711,46.06116667,-13.45313889,0.04868,4
17226,g0303301-132652,45.87529167,-13.44783333,0.088233,4
17227,g0302204-131518,45.58508333,-13.25488889,0.031028,4
17228,g0300049-120755,45.02054167,-12.13191667,0.030717,4
17229,g0301293-130047,45.37195833,-13.01302778,0.024237,4
17230,g0300292-125417,45.12175,-12.90472222,0.045318,4
17231,g0259070-124331,44.77925,-12.72527778,0.108313,4
17232,g0301420-115511,45.425125,-11.91966667,0.099269,4
17233,g0258280-122206,44.61666667,-12.36833333,0.047578,4
17234,g0257527-315358,44.46954167,-31.89966667,0.033636,4
17236,g0255161-295001,43.817125,-29.8335,0.022254,4
17237,g0254418-303912,43.67404167,-30.65325,0.021782,4
17238,g0254263-301818,43.60970833,-30.30530556,0.022623,4
17239,g0254415-302538,43.67279167,-30.42733333,0.021583,4
17240,g0253294-305137,43.37233333,-30.86022222,0.021282,4
17241,g0255147-283746,43.811375,-28.62933333,0.054337,4
17242,g0252543-305127,43.226375,-30.85758333,0.022475,4
17243,g0250318-312341,42.632375,-31.39469444,0.021951,4
17244,g0249559-311715,42.48279167,-31.28752778,0.021454,4
17245,g0249084-311723,42.28508333,-31.28963889,0.01996,4
17246,g0249039-311021,42.26629167,-31.17247222,0.019944,4
17247,g0251205-304655,42.8355,-30.78188889,0.023292,4
17248,g0249359-303441,42.39966667,-30.57802778,0.004194,4
17249,g0252386-293920,43.160875,-29.65561111,0.06304,4
17250,g0249599-294535,42.49970833,-29.75952778,0.108182,4
17251,g0251108-295214,42.79508333,-29.87075,0.044658,4
17252,g0251348-301240,42.895,-30.21125,0.019076,4
17253,g0247200-300454,41.83325,-30.08147222,0.016591,4
17254,g0248326-295046,42.13566667,-29.84597222,0.070749,4
17255,g0248066-294214,42.027625,-29.70386111,0.022776,4
17256,g0248141-293144,42.05854167,-29.52880556,0.022873,4
17257,g0252047-292110,43.01941667,-29.35283333,0.079061,4
17259,g0249577-291626,42.49029167,-29.27377778,0.107502,4
17260,g0252536-291545,43.22316667,-29.26269444,0.079118,4
17261,g0256268-291637,44.11104167,-29.27711111,0.100573,4
17262,g0247117-283519,41.79854167,-28.58858333,0.090958,4
17263,g0256546-283504,44.227375,-28.58427778,0.078349,3
17264,g0301151-282804,45.31295833,-28.46775,0.021127,4
17265,g0248570-283233,42.237375,-28.54236111,0.023414,4
17266,g0252096-281728,43.03991667,-28.29111111,0.135906,4
17267,g0301240-283943,45.34991667,-28.66186111,0.053822,4
17269,g0252166-272845,43.06920833,-27.47913889,0.053682,4
17270,g0256130-280232,44.05433333,-28.04211111,0.041291,4
17272,g0257527-281403,44.46945833,-28.23422222,0.145688,4
17273,g0256424-273645,44.17675,-27.61233333,0.06664,4
17275,g0256388-265845,44.16170833,-26.97902778,0.05367,4
17276,g0257139-265447,44.30791667,-26.91308333,0.098493,4
17277,g0301415-274711,45.42304167,-27.78633333,0.074685,4
17278,g0302186-265234,45.57766667,-26.876,0.063872,4
17280,g0303453-272042,45.938625,-27.34527778,0.050234,3
